user_id,username,email,password_hash,full_name,age,gender,city,state,preferred_categories,signup_date,is_admin,is_active
U03268,user03268,user3268@smartcart.ai,pbkdf2:sha256:600000$saltXYZ$hashedvalue,Rahul Sharma 3268,58,Female,Chandigarh,Rajasthan,"Grocery,Toys",2025-02-14,False,False
U03269,user03269,user3269@smartcart.ai,pbkdf2:sha256:600000$saltXYZ$hashedvalue,Ananya Joshi 3269,59,Other,Delhi,Maharashtra,"Health,Automotive,Electronics,Home & Kitchen",2025-04-01,False,True
U03270,user03270,user3270@smartcart.ai,pbkdf2:sha256:600000$saltXYZ$hashedvalue,Ananya Joshi 3270,37,Other,Hyderabad,Rajasthan,"Electronics,Fashion,Grocery",2025-11-23,False,True
U03271,user03271,user3271@smartcart.ai,pbkdf2:sha256:600000$saltXYZ$hashedvalue,Deepika Nair 3271,57,Male,Jaipur,West Bengal,"Health,Grocery,Fashion",2025-05-24,False,True
U03272,user03272,user3272@smartcart.ai,pbkdf2:sha256:600000$saltXYZ$hashedvalue,Deepika Nair 3272,45,Male,Kolkata,Gujarat,Books,2023-10-23,False,True
U03273,user03273,user3273@smartcart.ai,pbkdf2:sha256:600000$saltXYZ$hashedvalue,Karan Mehta 3273,31,Female,Ahmedabad,Tamil Nadu,"Grocery,Sports,Home & Kitchen,Automotive",2024-04-29,False,False
U03274,user03274,user3274@smartcart.ai,pbkdf2:sha256:600000$saltXYZ$hashedvalue,Karan Mehta 3274,52,Other,Mumbai,UP,"Toys,Automotive,Fashion,Health",2026-03-04,False,True
U03275,user03275,user3275@smartcart.ai,pbkdf2:sha256:600000$saltXYZ$hashedvalue,Vijay Kumar 3275,38,Male,Pune,Rajasthan,"Grocery,Sports",2026-04-04,False,False
U03276,user03276,user3276@smartcart.ai,pbkdf2:sha256:600000$saltXYZ$hashedvalue,Deepika Nair 3276,43,Other,Lucknow,Rajasthan,"Sports,Fashion",2025-03-02,False,True
U03277,user03277,user3277@smartcart.ai,pbkdf2:sha256:600000$saltXYZ$hashedvalue,Sneha Gupta 3277,34,Other,Lucknow,Punjab,Home & Kitchen,2026-01-20,False,True
U03278,user03278,user3278@smartcart.ai,pbkdf2:sha256:600000$saltXYZ$hashedvalue,Deepika Nair 3278,44,Other,Lucknow,Telangana,Automotive,2025-04-28,False,True
U03279,user03279,user3279@smartcart.ai,pbkdf2:sha256:600000$saltXYZ$hashedvalue,Vijay Kumar 3279,25,Female,Delhi,Rajasthan,"Automotive,Fashion,Health,Home & Kitchen",2025-04-17,False,True
U03280,user03280,user3280@smartcart.ai,pbkdf2:sha256:600000$saltXYZ$hashedvalue,Sneha Gupta 3280,52,Other,Hyderabad,Telangana,"Automotive,Health,Toys",2024-01-25,False,True
U03281,user03281,user3281@smartcart.ai,pbkdf2:sha256:600000$saltXYZ$hashedvalue,Rahul Sharma 3281,32,Female,Lucknow,Karnataka,"Fashion,Automotive",2025-08-10,False,False
U03282,user03282,user3282@smartcart.ai,pbkdf2:sha256:600000$saltXYZ$hashedvalue,Amit Patel 3282,29,Male,Lucknow,Gujarat,Sports,2025-06-26,False,True
U03283,user03283,user3283@smartcart.ai,pbkdf2:sha256:600000$saltXYZ$hashedvalue,Deepika Nair 3283,46,Female,Jaipur,West Bengal,Toys,2025-02-18,False,True
U03284,user03284,user3284@smartcart.ai,pbkdf2:sha256:600000$saltXYZ$hashedvalue,Rahul Sharma 3284,27,Other,Ahmedabad,Tamil Nadu,"Beauty,Automotive,Health",2024-10-20,False,True
U03285,user03285,user3285@smartcart.ai,pbkdf2:sha256:600000$saltXYZ$hashedvalue,Amit Patel 3285,60,Male,Mumbai,Delhi,"Fashion,Toys,Grocery,Beauty",2024-02-17,False,True
U03286,user03286,user3286@smartcart.ai,pbkdf2:sha256:600000$saltXYZ$hashedvalue,Vijay Kumar 3286,33,Female,Chennai,Punjab,Automotive,2024-09-11,False,True
U03287,user03287,user3287@smartcart.ai,pbkdf2:sha256:600000$saltXYZ$hashedvalue,Ananya Joshi 3287,45,Other,Surat,Punjab,"Grocery,Beauty,Sports",2024-11-30,False,True
U03288,user03288,user3288@smartcart.ai,pbkdf2:sha256:600000$saltXYZ$hashedvalue,Priya Singh 3288,50,Other,Kolkata,Maharashtra,"Books,Home & Kitchen,Sports",2024-06-15,False,True
U03289,user03289,user3289@smartcart.ai,pbkdf2:sha256:600000$saltXYZ$hashedvalue,Rohit Verma 3289,28,Other,Kolkata,West Bengal,"Automotive,Electronics,Beauty",2024-09-25,False,True
U03290,user03290,user3290@smartcart.ai,pbkdf2:sha256:600000$saltXYZ$hashedvalue,Ananya Joshi 3290,64,Other,Delhi,Rajasthan,Fashion,2025-09-03,False,True
U03291,user03291,user3291@smartcart.ai,pbkdf2:sha256:600000$saltXYZ$hashedvalue,Sneha Gupta 3291,28,Female,Lucknow,Punjab,"Automotive,Home & Kitchen",2024-04-21,False,True
U03292,user03292,user3292@smartcart.ai,pbkdf2:sha256:600000$saltXYZ$hashedvalue,Ananya Joshi 3292,23,Female,Bangalore,West Bengal,"Books,Beauty",2023-07-12,False,True
U03293,user03293,user3293@smartcart.ai,pbkdf2:sha256:600000$saltXYZ$hashedvalue,Vijay Kumar 3293,29,Female,Jaipur,Gujarat,Beauty,2025-10-02,False,True
U03294,user03294,user3294@smartcart.ai,pbkdf2:sha256:600000$saltXYZ$hashedvalue,Karan Mehta 3294,64,Male,Ahmedabad,Delhi,"Automotive,Books,Grocery",2026-01-29,False,True
U03295,user03295,user3295@smartcart.ai,pbkdf2:sha256:600000$saltXYZ$hashedvalue,Sneha Gupta 3295,52,Male,Pune,UP,"Toys,Home & Kitchen",2023-12-14,False,True
U03296,user03296,user3296@smartcart.ai,pbkdf2:sha256:600000$saltXYZ$hashedvalue,Ananya Joshi 3296,54,Male,Chennai,Punjab,Books,2023-11-11,False,True
U03297,user03297,user3297@smartcart.ai,pbkdf2:sha256:600000$saltXYZ$hashedvalue,Rahul Sharma 3297,36,Other,Jaipur,Telangana,"Automotive,Grocery,Beauty",2024-06-27,False,True
U03298,user03298,user3298@smartcart.ai,pbkdf2:sha256:600000$saltXYZ$hashedvalue,Amit Patel 3298,63,Female,Kolkata,Delhi,Grocery,2023-10-25,False,True
U03299,user03299,user3299@smartcart.ai,pbkdf2:sha256:600000$saltXYZ$hashedvalue,Karan Mehta 3299,60,Other,Surat,West Bengal,"Fashion,Sports,Grocery",2024-09-12,False,True
U03300,user03300,user3300@smartcart.ai,pbkdf2:sha256:600000$saltXYZ$hashedvalue,Karan Mehta 3300,55,Male,Jaipur,Karnataka,"Electronics,Fashion",2025-04-02,False,True
U03301,user03301,user3301@smartcart.ai,pbkdf2:sha256:600000$saltXYZ$hashedvalue,Amit Patel 3301,58,Other,Ahmedabad,Gujarat,"Toys,Fashion,Electronics",2025-05-02,False,True
U03302,user03302,user3302@smartcart.ai,pbkdf2:sha256:600000$saltXYZ$hashedvalue,Deepika Nair 3302,27,Male,Hyderabad,West Bengal,"Home & Kitchen,Automotive",2023-07-07,False,True
U03303,user03303,user3303@smartcart.ai,pbkdf2:sha256:600000$saltXYZ$hashedvalue,Rahul Sharma 3303,63,Other,Chennai,Delhi,"Grocery,Fashion,Sports,Electronics",2024-12-12,False,True
U03304,user03304,user3304@smartcart.ai,pbkdf2:sha256:600000$saltXYZ$hashedvalue,Karan Mehta 3304,21,Other,Jaipur,UP,"Beauty,Books,Toys,Fashion",2025-08-12,False,False
U03305,user03305,user3305@smartcart.ai,pbkdf2:sha256:600000$saltXYZ$hashedvalue,Rohit Verma 3305,47,Male,Pune,UP,Grocery,2026-01-15,False,True
U03306,user03306,user3306@smartcart.ai,pbkdf2:sha256:600000$saltXYZ$hashedvalue,Pooja Pillai 3306,24,Female,Chennai,Telangana,"Toys,Home & Kitchen,Books,Sports",2024-07-17,False,True
U03307,user03307,user3307@smartcart.ai,pbkdf2:sha256:600000$saltXYZ$hashedvalue,Vijay Kumar 3307,56,Other,Chennai,West Bengal,"Electronics,Beauty,Fashion",2024-02-29,False,True
U03308,user03308,user3308@smartcart.ai,pbkdf2:sha256:600000$saltXYZ$hashedvalue,Vijay Kumar 3308,31,Female,Lucknow,Gujarat,"Toys,Home & Kitchen,Grocery,Electronics",2024-07-24,False,True
U03309,user03309,user3309@smartcart.ai,pbkdf2:sha256:600000$saltXYZ$hashedvalue,Karan Mehta 3309,27,Other,Chandigarh,UP,"Fashion,Toys,Automotive,Home & Kitchen",2025-03-13,False,True
U03310,user03310,user3310@smartcart.ai,pbkdf2:sha256:600000$saltXYZ$hashedvalue,Rahul Sharma 3310,19,Female,Hyderabad,Karnataka,"Books,Health",2024-03-14,False,True
U03311,user03311,user3311@smartcart.ai,pbkdf2:sha256:600000$saltXYZ$hashedvalue,Ananya Joshi 3311,33,Female,Surat,Gujarat,Beauty,2025-01-09,False,True
U03312,user03312,user3312@smartcart.ai,pbkdf2:sha256:600000$saltXYZ$hashedvalue,Amit Patel 3312,58,Other,Mumbai,Gujarat,"Books,Electronics,Beauty,Fashion",2025-05-24,False,True
U03313,user03313,user3313@smartcart.ai,pbkdf2:sha256:600000$saltXYZ$hashedvalue,Rohit Verma 3313,60,Other,Lucknow,Telangana,"Grocery,Health",2024-05-30,False,True
U03314,user03314,user3314@smartcart.ai,pbkdf2:sha256:600000$saltXYZ$hashedvalue,Ananya Joshi 3314,35,Female,Kolkata,Telangana,Sports,2024-07-26,False,True
U03315,user03315,user3315@smartcart.ai,pbkdf2:sha256:600000$saltXYZ$hashedvalue,Sneha Gupta 3315,62,Female,Surat,Karnataka,"Beauty,Grocery,Sports",2024-10-31,False,True
U03316,user03316,user3316@smartcart.ai,pbkdf2:sha256:600000$saltXYZ$hashedvalue,Rahul Sharma 3316,26,Other,Chandigarh,UP,Sports,2024-11-04,False,True
U03317,user03317,user3317@smartcart.ai,pbkdf2:sha256:600000$saltXYZ$hashedvalue,Rohit Verma 3317,24,Female,Delhi,Punjab,Books,2023-11-11,False,True
U03318,user03318,user3318@smartcart.ai,pbkdf2:sha256:600000$saltXYZ$hashedvalue,Ananya Joshi 3318,34,Other,Bangalore,Delhi,"Sports,Grocery,Electronics,Automotive",2024-09-25,False,True
U03319,user03319,user3319@smartcart.ai,pbkdf2:sha256:600000$saltXYZ$hashedvalue,Karan Mehta 3319,60,Male,Hyderabad,Tamil Nadu,"Health,Grocery",2023-06-26,False,True
U03320,user03320,user3320@smartcart.ai,pbkdf2:sha256:600000$saltXYZ$hashedvalue,Deepika Nair 3320,64,Other,Chennai,Punjab,Home & Kitchen,2023-09-16,False,True
U03321,user03321,user3321@smartcart.ai,pbkdf2:sha256:600000$saltXYZ$hashedvalue,Pooja Pillai 3321,55,Other,Chennai,Tamil Nadu,"Fashion,Beauty,Toys,Books",2025-01-25,False,True
U03322,user03322,user3322@smartcart.ai,pbkdf2:sha256:600000$saltXYZ$hashedvalue,Pooja Pillai 3322,47,Other,Ahmedabad,West Bengal,"Fashion,Beauty,Electronics,Grocery",2025-09-23,False,True
U03323,user03323,user3323@smartcart.ai,pbkdf2:sha256:600000$saltXYZ$hashedvalue,Ananya Joshi 3323,43,Male,Bangalore,West Bengal,"Health,Beauty",2024-06-23,False,True
U03324,user03324,user3324@smartcart.ai,pbkdf2:sha256:600000$saltXYZ$hashedvalue,Amit Patel 3324,24,Other,Kolkata,Punjab,Toys,2023-09-18,False,True
U03325,user03325,user3325@smartcart.ai,pbkdf2:sha256:600000$saltXYZ$hashedvalue,Priya Singh 3325,56,Female,Pune,Telangana,"Toys,Grocery,Automotive",2023-07-19,False,False
U03326,user03326,user3326@smartcart.ai,pbkdf2:sha256:600000$saltXYZ$hashedvalue,Sneha Gupta 3326,53,Male,Mumbai,Karnataka,Grocery,2025-10-12,False,True
U03327,user03327,user3327@smartcart.ai,pbkdf2:sha256:600000$saltXYZ$hashedvalue,Amit Patel 3327,40,Male,Hyderabad,Rajasthan,"Grocery,Health,Books",2023-11-30,False,False
U03328,user03328,user3328@smartcart.ai,pbkdf2:sha256:600000$saltXYZ$hashedvalue,Amit Patel 3328,39,Female,Mumbai,Maharashtra,"Home & Kitchen,Electronics,Fashion,Automotive",2024-10-26,False,True
U03329,user03329,user3329@smartcart.ai,pbkdf2:sha256:600000$saltXYZ$hashedvalue,Karan Mehta 3329,42,Male,Ahmedabad,Punjab,Toys,2024-03-18,False,False
U03330,user03330,user3330@smartcart.ai,pbkdf2:sha256:600000$saltXYZ$hashedvalue,Vijay Kumar 3330,24,Female,Delhi,UP,"Fashion,Electronics,Books",2025-03-20,False,True
U03331,user03331,user3331@smartcart.ai,pbkdf2:sha256:600000$saltXYZ$hashedvalue,Rohit Verma 3331,52,Male,Delhi,Telangana,Electronics,2024-09-20,False,True
U03332,user03332,user3332@smartcart.ai,pbkdf2:sha256:600000$saltXYZ$hashedvalue,Karan Mehta 3332,60,Female,Jaipur,Karnataka,"Electronics,Home & Kitchen",2023-10-19,False,True
U03333,user03333,user3333@smartcart.ai,pbkdf2:sha256:600000$saltXYZ$hashedvalue,Sneha Gupta 3333,46,Female,Jaipur,Maharashtra,Fashion,2023-09-15,False,True
U03334,user03334,user3334@smartcart.ai,pbkdf2:sha256:600000$saltXYZ$hashedvalue,Pooja Pillai 3334,43,Female,Jaipur,West Bengal,"Home & Kitchen,Fashion,Health,Electronics",2024-03-27,False,True
U03335,user03335,user3335@smartcart.ai,pbkdf2:sha256:600000$saltXYZ$hashedvalue,Deepika Nair 3335,30,Female,Surat,Maharashtra,Beauty,2023-12-14,False,True
U03336,user03336,user3336@smartcart.ai,pbkdf2:sha256:600000$saltXYZ$hashedvalue,Rohit Verma 3336,20,Other,Lucknow,Punjab,"Grocery,Electronics",2024-11-21,False,True
U03337,user03337,user3337@smartcart.ai,pbkdf2:sha256:600000$saltXYZ$hashedvalue,Sneha Gupta 3337,50,Female,Chennai,UP,"Grocery,Sports,Fashion",2023-10-17,False,True
U03338,user03338,user3338@smartcart.ai,pbkdf2:sha256:600000$saltXYZ$hashedvalue,Karan Mehta 3338,49,Female,Pune,Tamil Nadu,"Sports,Grocery",2025-01-31,False,True
U03339,user03339,user3339@smartcart.ai,pbkdf2:sha256:600000$saltXYZ$hashedvalue,Rahul Sharma 3339,38,Other,Kolkata,Telangana,Electronics,2025-04-12,False,True
U03340,user03340,user3340@smartcart.ai,pbkdf2:sha256:600000$saltXYZ$hashedvalue,Amit Patel 3340,46,Female,Chandigarh,Punjab,Fashion,2025-05-16,False,True
U03341,user03341,user3341@smartcart.ai,pbkdf2:sha256:600000$saltXYZ$hashedvalue,Deepika Nair 3341,42,Male,Kolkata,Rajasthan,"Toys,Books,Sports",2024-04-19,False,True
U03342,user03342,user3342@smartcart.ai,pbkdf2:sha256:600000$saltXYZ$hashedvalue,Rohit Verma 3342,34,Male,Chandigarh,Rajasthan,"Health,Toys,Beauty,Fashion",2024-02-18,False,True
U03343,user03343,user3343@smartcart.ai,pbkdf2:sha256:600000$saltXYZ$hashedvalue,Deepika Nair 3343,52,Other,Delhi,Tamil Nadu,"Automotive,Grocery",2023-07-10,False,True
U03344,user03344,user3344@smartcart.ai,pbkdf2:sha256:600000$saltXYZ$hashedvalue,Deepika Nair 3344,44,Other,Bangalore,Delhi,"Toys,Health,Electronics",2024-10-02,False,True
U03345,user03345,user3345@smartcart.ai,pbkdf2:sha256:600000$saltXYZ$hashedvalue,Rahul Sharma 3345,57,Other,Kolkata,Telangana,"Toys,Books,Health,Beauty",2023-05-25,False,True
U03346,user03346,user3346@smartcart.ai,pbkdf2:sha256:600000$saltXYZ$hashedvalue,Priya Singh 3346,53,Female,Chandigarh,Tamil Nadu,Automotive,2023-08-21,False,True
U03347,user03347,user3347@smartcart.ai,pbkdf2:sha256:600000$saltXYZ$hashedvalue,Rahul Sharma 3347,25,Male,Jaipur,UP,Books,2023-07-30,False,True
U03348,user03348,user3348@smartcart.ai,pbkdf2:sha256:600000$saltXYZ$hashedvalue,Vijay Kumar 3348,35,Male,Ahmedabad,UP,"Home & Kitchen,Toys,Automotive,Books",2025-05-06,False,True
U03349,user03349,user3349@smartcart.ai,pbkdf2:sha256:600000$saltXYZ$hashedvalue,Karan Mehta 3349,38,Male,Lucknow,Telangana,"Automotive,Toys,Health",2024-02-27,False,True
U03350,user03350,user3350@smartcart.ai,pbkdf2:sha256:600000$saltXYZ$hashedvalue,Priya Singh 3350,29,Male,Chennai,Telangana,Sports,2024-04-25,False,True
U03351,user03351,user3351@smartcart.ai,pbkdf2:sha256:600000$saltXYZ$hashedvalue,Ananya Joshi 3351,34,Female,Ahmedabad,Delhi,"Electronics,Automotive,Books",2023-11-13,False,True
U03352,user03352,user3352@smartcart.ai,pbkdf2:sha256:600000$saltXYZ$hashedvalue,Vijay Kumar 3352,59,Male,Ahmedabad,Karnataka,"Automotive,Health",2025-08-14,False,True
U03353,user03353,user3353@smartcart.ai,pbkdf2:sha256:600000$saltXYZ$hashedvalue,Vijay Kumar 3353,55,Male,Pune,Maharashtra,"Sports,Fashion",2024-11-11,False,True
U03354,user03354,user3354@smartcart.ai,pbkdf2:sha256:600000$saltXYZ$hashedvalue,Sneha Gupta 3354,63,Female,Delhi,Punjab,Automotive,2025-07-04,False,True
U03355,user03355,user3355@smartcart.ai,pbkdf2:sha256:600000$saltXYZ$hashedvalue,Rohit Verma 3355,28,Other,Mumbai,Rajasthan,"Health,Home & Kitchen,Electronics",2023-11-23,False,True
U03356,user03356,user3356@smartcart.ai,pbkdf2:sha256:600000$saltXYZ$hashedvalue,Pooja Pillai 3356,26,Male,Hyderabad,West Bengal,Electronics,2026-01-09,False,True
U03357,user03357,user3357@smartcart.ai,pbkdf2:sha256:600000$saltXYZ$hashedvalue,Sneha Gupta 3357,60,Male,Bangalore,West Bengal,"Beauty,Books,Fashion,Sports",2024-03-14,False,True
U03358,user03358,user3358@smartcart.ai,pbkdf2:sha256:600000$saltXYZ$hashedvalue,Ananya Joshi 3358,47,Male,Lucknow,Rajasthan,"Automotive,Fashion,Books",2024-07-15,False,True
U03359,user03359,user3359@smartcart.ai,pbkdf2:sha256:600000$saltXYZ$hashedvalue,Amit Patel 3359,53,Male,Chandigarh,West Bengal,Fashion,2024-11-06,False,True
U03360,user03360,user3360@smartcart.ai,pbkdf2:sha256:600000$saltXYZ$hashedvalue,Ananya Joshi 3360,25,Female,Chennai,Karnataka,"Sports,Home & Kitchen,Health",2023-11-08,False,True
U03361,user03361,user3361@smartcart.ai,pbkdf2:sha256:600000$saltXYZ$hashedvalue,Amit Patel 3361,41,Female,Surat,Karnataka,"Health,Automotive,Grocery,Electronics",2025-10-23,False,False
U03362,user03362,user3362@smartcart.ai,pbkdf2:sha256:600000$saltXYZ$hashedvalue,Vijay Kumar 3362,19,Female,Jaipur,Karnataka,Health,2024-12-05,False,True
U03363,user03363,user3363@smartcart.ai,pbkdf2:sha256:600000$saltXYZ$hashedvalue,Rahul Sharma 3363,36,Male,Pune,Karnataka,Books,2024-04-15,False,True
U03364,user03364,user3364@smartcart.ai,pbkdf2:sha256:600000$saltXYZ$hashedvalue,Ananya Joshi 3364,30,Female,Ahmedabad,Rajasthan,"Books,Grocery",2023-06-03,False,True
U03365,user03365,user3365@smartcart.ai,pbkdf2:sha256:600000$saltXYZ$hashedvalue,Sneha Gupta 3365,39,Female,Chandigarh,UP,Sports,2026-01-11,False,True
U03366,user03366,user3366@smartcart.ai,pbkdf2:sha256:600000$saltXYZ$hashedvalue,Priya Singh 3366,47,Other,Bangalore,Rajasthan,Home & Kitchen,2023-12-10,False,True
U03367,user03367,user3367@smartcart.ai,pbkdf2:sha256:600000$saltXYZ$hashedvalue,Ananya Joshi 3367,61,Male,Chennai,Rajasthan,Sports,2023-08-10,False,True
U03368,user03368,user3368@smartcart.ai,pbkdf2:sha256:600000$saltXYZ$hashedvalue,Vijay Kumar 3368,20,Other,Chennai,Maharashtra,Fashion,2025-11-11,False,True
U03369,user03369,user3369@smartcart.ai,pbkdf2:sha256:600000$saltXYZ$hashedvalue,Amit Patel 3369,36,Other,Delhi,Delhi,"Health,Sports,Home & Kitchen",2025-08-25,False,True
U03370,user03370,user3370@smartcart.ai,pbkdf2:sha256:600000$saltXYZ$hashedvalue,Ananya Joshi 3370,39,Other,Lucknow,Telangana,"Electronics,Beauty",2025-11-26,False,True
U03371,user03371,user3371@smartcart.ai,pbkdf2:sha256:600000$saltXYZ$hashedvalue,Priya Singh 3371,45,Other,Hyderabad,Delhi,"Home & Kitchen,Electronics,Toys,Fashion",2024-05-03,False,True
U03372,user03372,user3372@smartcart.ai,pbkdf2:sha256:600000$saltXYZ$hashedvalue,Priya Singh 3372,62,Other,Kolkata,Delhi,Automotive,2025-11-01,False,True
U03373,user03373,user3373@smartcart.ai,pbkdf2:sha256:600000$saltXYZ$hashedvalue,Vijay Kumar 3373,27,Male,Mumbai,Punjab,Beauty,2023-11-18,False,True
U03374,user03374,user3374@smartcart.ai,pbkdf2:sha256:600000$saltXYZ$hashedvalue,Vijay Kumar 3374,20,Male,Delhi,Punjab,"Toys,Grocery,Health",2023-05-20,False,True
U03375,user03375,user3375@smartcart.ai,pbkdf2:sha256:600000$saltXYZ$hashedvalue,Priya Singh 3375,63,Female,Mumbai,Telangana,Automotive,2026-04-13,False,True
U03376,user03376,user3376@smartcart.ai,pbkdf2:sha256:600000$saltXYZ$hashedvalue,Sneha Gupta 3376,46,Female,Chandigarh,Telangana,"Home & Kitchen,Books,Health",2025-11-28,False,True
U03377,user03377,user3377@smartcart.ai,pbkdf2:sha256:600000$saltXYZ$hashedvalue,Priya Singh 3377,59,Female,Chandigarh,Tamil Nadu,"Sports,Books",2026-03-22,False,True
U03378,user03378,user3378@smartcart.ai,pbkdf2:sha256:600000$saltXYZ$hashedvalue,Sneha Gupta 3378,38,Male,Jaipur,Telangana,Sports,2025-12-11,False,True
U03379,user03379,user3379@smartcart.ai,pbkdf2:sha256:600000$saltXYZ$hashedvalue,Sneha Gupta 3379,19,Other,Ahmedabad,West Bengal,"Electronics,Health",2025-01-23,False,True
U03380,user03380,user3380@smartcart.ai,pbkdf2:sha256:600000$saltXYZ$hashedvalue,Ananya Joshi 3380,48,Other,Delhi,Maharashtra,"Automotive,Toys",2025-11-30,False,True
U03381,user03381,user3381@smartcart.ai,pbkdf2:sha256:600000$saltXYZ$hashedvalue,Amit Patel 3381,35,Male,Kolkata,UP,Sports,2025-08-22,False,True
U03382,user03382,user3382@smartcart.ai,pbkdf2:sha256:600000$saltXYZ$hashedvalue,Rahul Sharma 3382,64,Female,Kolkata,Delhi,Grocery,2025-07-14,False,True
U03383,user03383,user3383@smartcart.ai,pbkdf2:sha256:600000$saltXYZ$hashedvalue,Pooja Pillai 3383,23,Female,Kolkata,West Bengal,Fashion,2024-03-20,False,True
U03384,user03384,user3384@smartcart.ai,pbkdf2:sha256:600000$saltXYZ$hashedvalue,Deepika Nair 3384,34,Other,Lucknow,Telangana,Grocery,2023-12-09,False,True
U03385,user03385,user3385@smartcart.ai,pbkdf2:sha256:600000$saltXYZ$hashedvalue,Priya Singh 3385,44,Female,Hyderabad,Maharashtra,"Grocery,Toys,Fashion,Home & Kitchen",2024-07-23,False,True
U03386,user03386,user3386@smartcart.ai,pbkdf2:sha256:600000$saltXYZ$hashedvalue,Sneha Gupta 3386,32,Male,Chennai,Punjab,"Books,Home & Kitchen",2025-10-20,False,True
U03387,user03387,user3387@smartcart.ai,pbkdf2:sha256:600000$saltXYZ$hashedvalue,Priya Singh 3387,48,Female,Bangalore,Telangana,Grocery,2026-01-17,False,True
U03388,user03388,user3388@smartcart.ai,pbkdf2:sha256:600000$saltXYZ$hashedvalue,Rohit Verma 3388,27,Female,Kolkata,Maharashtra,"Sports,Electronics,Automotive",2023-12-02,False,True
U03389,user03389,user3389@smartcart.ai,pbkdf2:sha256:600000$saltXYZ$hashedvalue,Deepika Nair 3389,55,Male,Bangalore,Karnataka,"Electronics,Sports,Automotive",2024-01-20,False,False
U03390,user03390,user3390@smartcart.ai,pbkdf2:sha256:600000$saltXYZ$hashedvalue,Vijay Kumar 3390,37,Male,Surat,UP,"Beauty,Automotive",2025-12-21,False,True
U03391,user03391,user3391@smartcart.ai,pbkdf2:sha256:600000$saltXYZ$hashedvalue,Ananya Joshi 3391,49,Female,Jaipur,Karnataka,"Automotive,Grocery,Home & Kitchen,Electronics",2025-05-23,False,True
U03392,user03392,user3392@smartcart.ai,pbkdf2:sha256:600000$saltXYZ$hashedvalue,Rohit Verma 3392,59,Male,Bangalore,Delhi,"Health,Beauty",2026-01-11,False,True
U03393,user03393,user3393@smartcart.ai,pbkdf2:sha256:600000$saltXYZ$hashedvalue,Rohit Verma 3393,46,Other,Kolkata,Rajasthan,"Electronics,Books",2024-08-26,False,True
U03394,user03394,user3394@smartcart.ai,pbkdf2:sha256:600000$saltXYZ$hashedvalue,Deepika Nair 3394,64,Female,Pune,Delhi,"Home & Kitchen,Books,Electronics,Toys",2024-12-26,False,False
U03395,user03395,user3395@smartcart.ai,pbkdf2:sha256:600000$saltXYZ$hashedvalue,Rohit Verma 3395,63,Male,Chennai,Gujarat,"Fashion,Automotive,Grocery,Sports",2025-08-23,False,True
U03396,user03396,user3396@smartcart.ai,pbkdf2:sha256:600000$saltXYZ$hashedvalue,Pooja Pillai 3396,36,Female,Kolkata,Telangana,"Toys,Grocery,Fashion,Health",2025-03-06,False,True
U03397,user03397,user3397@smartcart.ai,pbkdf2:sha256:600000$saltXYZ$hashedvalue,Rahul Sharma 3397,22,Male,Hyderabad,West Bengal,Sports,2025-08-13,False,True
U03398,user03398,user3398@smartcart.ai,pbkdf2:sha256:600000$saltXYZ$hashedvalue,Karan Mehta 3398,59,Male,Chennai,Gujarat,"Grocery,Beauty",2024-01-04,False,True
U03399,user03399,user3399@smartcart.ai,pbkdf2:sha256:600000$saltXYZ$hashedvalue,Rohit Verma 3399,32,Other,Delhi,Gujarat,"Home & Kitchen,Grocery",2023-07-28,False,True
U03400,user03400,user3400@smartcart.ai,pbkdf2:sha256:600000$saltXYZ$hashedvalue,Amit Patel 3400,51,Male,Pune,Telangana,"Health,Fashion,Grocery,Electronics",2026-01-24,False,True
U03401,user03401,user3401@smartcart.ai,pbkdf2:sha256:600000$saltXYZ$hashedvalue,Karan Mehta 3401,34,Female,Delhi,Tamil Nadu,Sports,2023-08-07,False,True
U03402,user03402,user3402@smartcart.ai,pbkdf2:sha256:600000$saltXYZ$hashedvalue,Deepika Nair 3402,18,Female,Kolkata,UP,"Beauty,Automotive",2024-12-15,False,True
U03403,user03403,user3403@smartcart.ai,pbkdf2:sha256:600000$saltXYZ$hashedvalue,Pooja Pillai 3403,60,Male,Mumbai,Tamil Nadu,"Beauty,Books,Health,Home & Kitchen",2025-07-22,False,True
U03404,user03404,user3404@smartcart.ai,pbkdf2:sha256:600000$saltXYZ$hashedvalue,Deepika Nair 3404,40,Male,Surat,Tamil Nadu,"Health,Home & Kitchen,Toys,Beauty",2024-10-13,False,False
U03405,user03405,user3405@smartcart.ai,pbkdf2:sha256:600000$saltXYZ$hashedvalue,Rohit Verma 3405,24,Male,Pune,Delhi,"Books,Health,Automotive",2025-11-30,False,True
U03406,user03406,user3406@smartcart.ai,pbkdf2:sha256:600000$saltXYZ$hashedvalue,Rahul Sharma 3406,55,Male,Pune,Gujarat,Electronics,2025-02-24,False,True
U03407,user03407,user3407@smartcart.ai,pbkdf2:sha256:600000$saltXYZ$hashedvalue,Rahul Sharma 3407,18,Male,Delhi,West Bengal,Grocery,2024-03-03,False,True
U03408,user03408,user3408@smartcart.ai,pbkdf2:sha256:600000$saltXYZ$hashedvalue,Amit Patel 3408,39,Male,Chandigarh,West Bengal,Beauty,2025-10-01,False,True
